title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Program/Project Management Lead,https://www.naukri.com/job-listings-program-project-management-lead-accenture-solutions-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-7-to-9-years-270124901604,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,7-9 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru",Minimum 5 year(s) of experience is required. Educational Qualification : GraduateMust h...,Project Management,Manager Quality Assurance,Business Analyst,Business analysis,Agile,Capital market,Project Management Lead,Analysis,4 Days Ago
ERP Project Manager-NetSuite(Night Shift),https://www.naukri.com/job-listings-erp-project-manager-netsuite-night-shift-oracle-hyderabad-secunderabad-bangalore-bengaluru-10-to-15-years-160623003519,https://img.naukimg.com/logo_images/groups/v1/18850.gif,Oracle,https://www.naukri.com/oracle-jobs-careers-6101,https://www.ambitionbox.com/reviews/oracle-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,4300  Reviews,10-15 Yrs,22.5-32.5 Lacs PA,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","Shift range is from 6 pm to 3 am IST. Strong communication and interpersonal skills, in...",ERP Implementation,client management,Project Delivery,project management,interpersonal skills,Delivery Management,Stakeholder Management,communication skills,4 Days Ago
IT Project Manager,https://www.naukri.com/job-listings-it-project-manager-embitel-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-6-years-300124501446,https://img.naukimg.com/logo_images/groups/v1/4593493.gif,Embitel Technologies,https://www.naukri.com/embitel-technologies-jobs-careers-254587,https://www.ambitionbox.com/reviews/embitel-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,124  Reviews,4-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4+ years of program management experience with programs involving in software develop...,PMP,MS project,People management skills,Project management,Manager Program Management,hardware development,Software development life cycle,Scrum,1 Day Ago
Agile Team Coach,https://www.naukri.com/job-listings-agile-team-coach-cradlepoint-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-8-to-13-years-300124500993,,Cradlepoint,https://www.naukri.com/cradlepoint-jobs-careers-6226546,https://www.ambitionbox.com/reviews/cradlepoint-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.5,9  Reviews,8-13 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",The Agile Team Coach is responsible for supporting Agile Teams across Crad...,Training,Software development methodologies,Networking,WAN,Team Coach,Agile,Scrum,Continuous improvement,1 Day Ago
Team Member-QHSE_AM,https://www.naukri.com/job-listings-team-member-qhse-am-renew-power-ventures-private-limited-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-8-to-12-years-290124501971,https://img.naukimg.com/logo_images/groups/v1/4622859.gif,ReNew Power,https://www.naukri.com/renew-power-jobs-careers-1123830,https://www.ambitionbox.com/reviews/renew-solar-power-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,761  Reviews,8-12 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sound subject expertise with similar Industry experience in Renewable / heavy infrastru...,EHS,Renewable energy,Project management,Solar energy,wind energy,HSE,Operations,Monitoring,1 Day Ago
Deputy Manager,https://www.naukri.com/job-listings-deputy-manager-renew-power-ventures-private-limited-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-6-years-290124501963,https://img.naukimg.com/logo_images/groups/v1/4622859.gif,ReNew Power,https://www.naukri.com/renew-power-jobs-careers-1123830,https://www.ambitionbox.com/reviews/renew-solar-power-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.3,761  Reviews,3-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Identifying areas for process improvement and implementing changes to optimize project ...,Stakeholder Engagement,Customer satisfaction,Process improvement,EPC,Risk management,Project delivery,Continuous improvement,Performance monitoring,1 Day Ago
Project And Technical Lead,https://www.naukri.com/job-listings-project-and-technical-lead-infosys-hyderabad-telangana-pune-maharashtra-bengaluru-karnataka-8-to-12-years-230124011853,https://img.naukimg.com/logo_images/groups/v1/13832.gif,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,https://www.ambitionbox.com/reviews/infosys-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,31446  Reviews,8-12 Yrs,Not disclosed,"Hybrid - Hyderabad, Telangana, Pune, Maharashtra, Bengaluru, Karnataka","Specify required role expertise, previous job experience, or relevant certificationsGoo...",Bdd Framework,Automation Framework,Automation Testing,Java Selenium,Selenium Testing,Selenium Webdriver,Selenium Automation,Selenium Java,7 Days Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-capco-technologies-pvt-ltd-hyderabad-secunderabad-pune-gurgaon-gurugram-bangalore-bengaluru-9-to-14-years-080124500662,https://img.naukimg.com/logo_images/groups/v1/4586641.gif,Capco,https://www.naukri.com/capco-jobs-careers-114714,https://www.ambitionbox.com/reviews/capco-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,401  Reviews,9-14 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru","You will work on engaging projects with the largest international and local banks,...",Delivery excellence,Manager Quality Assurance,Wealth management,Risk analytics,Management consulting,Budgeting,Credit risk,Financial services,22 Days Ago
Engagement/Project Delivery Manager,https://www.naukri.com/job-listings-engagement-project-delivery-manager-salesforce-mumbai-gurgaon-gurugram-bangalore-bengaluru-8-to-12-years-100124500792,https://img.naukimg.com/logo_images/groups/v1/230842.gif,Salesforce,https://www.naukri.com/salesforce-jobs-careers-8981,https://www.ambitionbox.com/reviews/salesforce-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,627  Reviews,8-12 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",Very good understanding of engagement model ( TM and Fixed Price) and plan end to end e...,Stakeholder Engagement,Data migration,Project management,Agile,Management,Project delivery,Resource planning,CRM,20 Days Ago
Salesforce Lightning Developer,https://www.naukri.com/job-listings-salesforce-lightning-developer-pwc-service-delivery-center-kolkata-bengaluru-mumbai-all-areas-4-to-8-years-150124002700,https://img.naukri.com/logo_images/v3/676499.gif,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-676499,https://www.ambitionbox.com/reviews/pwc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,6844  Reviews,4-8 Yrs,Not disclosed,"Kolkata, Bengaluru, Mumbai (All Areas)",Year of Experience 4 Yrs 8 Yrs. Educational Qualifications : BE / B Tech / MCA/ MSc / M...,Lightning Components,Lwc,Salesforce Lightning,Lightning,Development,Components,Salesforce,Sales force development,16 Days Ago
Oracle ERP Senior Program Manager,https://www.naukri.com/job-listings-oracle-erp-senior-program-manager-baker-hughes-the-network-mumbai-bangalore-bengaluru-12-to-15-years-120124500173,https://img.naukimg.com/logo_images/groups/v1/120160.gif,Baker Hughes,https://www.naukri.com/baker-hughes-jobs-careers-158913,https://www.ambitionbox.com/reviews/baker-hughes-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,392  Reviews,12-15 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru","Ensuring successful, end-to-end delivery of a project or a program through ongoing clie...",Computer science,System architecture,Operational excellence,Manager Program Management,Project management,Manager Technology,Oracle ERP,Cost benefit analysis,18 Days Ago
Hiring For PMO,https://www.naukri.com/job-listings-hiring-for-pmo-atos-bangalore-rural-karnataka-chennai-tamil-nadu-mumbai-all-areas-4-to-9-years-090124010546,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,4-9 Yrs,Not disclosed,"Bangalore Rural, Karnataka, Chennai, Tamil Nadu, Mumbai (All Areas)",Willing to work in flexible shifts. . Location- Mumbai / Pune/Chennai and BangaloreCand...,Project Management Office,PMO,Risk Management,Office,Risk,Project management,Management,Project,21 Days Ago
Executive Assistant To CEO,https://www.naukri.com/job-listings-executive-assistant-to-ceo-ntt-data-services-mumbai-maharashtra-2-to-3-years-310124006371,,NTT DATA BUSINESS SOLUTIONS,https://www.naukri.com/ntt-data-business-solutions-jobs-careers-5934,https://www.ambitionbox.com/reviews/ntt-data-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,5762  Reviews,2-3 Yrs,8-10 Lacs PA,"Mumbai, Maharashtra(Chakala)","The person should be able to work on their own, be self-motivated and proactiveGood sta...",excel,Presentation Skills,meeting of minutes,Travel Arrangements,Calendar Management,Communication Skills,Fixing Appointments,Word,Few Hours Ago
Project Manager: ADM,https://www.naukri.com/job-listings-project-manager-adm-ibm-india-pvt-limited-mumbai-5-to-9-years-300124904727,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,5-9 Yrs,Not disclosed,Mumbai,Required Technical and Professional Expertise . Minimum 4+ years of experience in custo...,Performance management,Project management,Agile,Project scheduling,waterfall,accounting,budgeting,Adm,1 Day Ago
Project Manager,https://www.naukri.com/job-listings-project-manager-siemens-limited-mumbai-5-to-9-years-300124501670,https://img.naukimg.com/logo_images/groups/v1/40604.gif,Siemens,https://www.naukri.com/siemens-jobs-careers-73816,https://www.ambitionbox.com/reviews/siemens-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,4154  Reviews,5-9 Yrs,Not disclosed,Mumbai,Experience in managing project /maintenance sites as site in-charge / project manag...,EHS,PTW,Costing,KPI,Site Incharge,Siemens,Scheduling,Saving,1 Day Ago
SCS Project Leader,https://www.naukri.com/job-listings-scs-project-leader-hindustan-unilever-ltd-mumbai-5-to-10-years-300124501470,https://img.naukri.com/logo_images/v3/1393974.gif,Hindustan Unilever Ltd,https://www.naukri.com/hindustan-unilever-jobs-careers-425393,https://www.ambitionbox.com/reviews/hindustan-unilever-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,4890  Reviews,5-10 Yrs,Not disclosed,Mumbai,Manage delivery from cross functional teams internally and externally while ensuring qu...,Procurement,Supply chain,Business analysis,Project management,Analytical,Strategic planning,FMCG,Business solutions,1 Day Ago
Project Management Lead,https://www.naukri.com/job-listings-project-management-lead-mphasis-limited-mumbai-10-to-13-years-300124500098,https://img.naukimg.com/logo_images/groups/v1/45204.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,10-13 Yrs,Not disclosed,Mumbai,". Good knowledge of other Agile frameworks (Crystal, XP etc.)",Automation testing,Quality standards,Cloud,Agile,Manager Technology,UPS,Scrum,Management,1 Day Ago
Service Delivery Project Manager,https://www.naukri.com/job-listings-service-delivery-project-manager-jio-mumbai-5-to-10-years-300124009099,https://img.naukimg.com/logo_images/groups/v1/2095704.gif,Jio,https://www.naukri.com/jio-jobs-careers-2700668,https://www.ambitionbox.com/reviews/reliance-jio-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,20436  Reviews,5-10 Yrs,9-19 Lacs PA,Mumbai,Shift: Regular,Service Delivery Management,Project Management,SLA Management,Project Coordination,Stakeholder Management,Delivery,Management,Service delivery,1 Day Ago
Senior Associate,https://www.naukri.com/job-listings-senior-associate-pricewaterhousecoopers-professional-services-llp-mumbai-shivaji-park-0-to-5-years-260124904799,https://www.naukri.com/hotjobs/images/v3/price_nov13.gif,PwC Service Delivery Center,https://www.naukri.com/pwc-service-delivery-center-jobs-careers-676499,https://www.ambitionbox.com/reviews/pwc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,6844  Reviews,0-5 Yrs,Not disclosed,"Mumbai, Shivaji Park",Project Management Professional (PMP) or similar certification is a plus. Preferred Ski...,Project Management,Enterprise risk management,PMP,Change management,Project documentation,Agile,Management,Documentation,5 Days Ago
We are looking For Manager Transitions & Solution,https://www.naukri.com/job-listings-we-are-looking-for-manager-transitions-solution-ey-navi-mumbai-maharashtra-10-to-14-years-201223009097,https://img.naukimg.com/logo_images/groups/v1/243080.gif,EY,https://www.naukri.com/ey-jobs-careers-9156,https://www.ambitionbox.com/reviews/ernst-young-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,8782  Reviews,10-14 Yrs,6-8.5 Lacs PA,"Navi Mumbai, Maharashtra",Immediate to 15 Days joiners only,Project Management,Transitions and solution,Solution Management,Project Implementation,Solution Delivery,Project Delivery,Delivery Management,Project,2 Days Ago
Manager : Performance and Business Management Functions,https://www.naukri.com/job-listings-manager-performance-and-business-management-functions-bnp-paribas-mumbai-9-to-10-years-120523500947,https://img.naukimg.com/logo_images/groups/v1/152694.gif,BNP Paribas,https://www.naukri.com/bnp-paribas-jobs-careers-212044,https://www.ambitionbox.com/reviews/bnp-paribas-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,1156  Reviews,9-10 Yrs,Not disclosed,Mumbai,The position will be responsible for key deliverables related to bu...,Procurement,Service management,Costing,Senior management,Analytical,Business management,HR,Budgeting,Just Now
Contract Manager / Senior Contract Manager,https://www.naukri.com/job-listings-contract-manager-senior-contract-manager-tecnimont-mumbai-maharashtra-8-to-13-years-030124010030,https://www.naukri.com/hotjobs/images/v3/maire.gif,Tecnimont,https://www.naukri.com/tecnimont-jobs-careers-7818,https://www.ambitionbox.com/reviews/tecnimont-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,409  Reviews,8-13 Yrs,Not disclosed,"Mumbai, Maharashtra",To inform the Subcontract Administration Managers about potential critical issues for t...,Contract Management,Contract Manager,Documentation,Document Management,Risk Management,Documents,Senior,Contracts,1 Day Ago
Area Manager-Operations Management,https://www.naukri.com/job-listings-area-manager-operations-management-tata-steel-limited-new-delhi-delhi-bengaluru-karnataka-7-to-12-years-250124904830,https://img.naukimg.com/logo_images/groups/v1/28682.gif,Tata Steel Limited,https://www.naukri.com/tata-steel-jobs-careers-1407142,https://www.ambitionbox.com/reviews/tata-steel-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,5459  Reviews,7-12 Yrs,Not disclosed,"New Delhi, Delhi, Bengaluru, Karnataka",Review and prepare gap analysis on operational capabilities. b) Develop a time bound pl...,Construction Management,Project Management,Site Management,Civil Project Management,Site Operations,Operations Management,Construction,Site Operation,6 Days Ago
